"datefed","species","site","ratID","seedfate"
"8/24/2017","premna","anao","francois","ignored"
"8/24/2017","premna","anao","francois","ignored"
"8/24/2017","ochrosia","blas","francois","ignored"
"8/24/2017","ochrosia","blas","francois","ignored"
"8/24/2017","ochrosia","blas","gustave","ignored"
"8/24/2017","ochrosia","blas","gustave","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","aidia","pagat","claudia","ignored"
"8/29/2017","premna","pagat","francois","ignored"
"8/29/2017","premna","pagat","francois","ignored"
"8/29/2017","premna","pagat","francois","ignored"
"8/29/2017","premna","pagat","francois","ignored"
"8/29/2017","aidia","pagat","antoinette","ignored"
"8/29/2017","aidia","pagat","antoinette","ignored"
"8/29/2017","aidia","pagat","antoinette","ignored"
"8/29/2017","aidia","pagat","antoinette","ignored"
"8/29/2017","aidia","pagat","antoinette","ignored"
"8/29/2017","aidia","pagat","antoinette","ignored"
"8/29/2017","aidia","pagat","antoinette","ignored"
"8/29/2017","aidia","pagat","antoinette","ignored"
"8/29/2017","aidia","pagat","antoinette","ignored"
"8/29/2017","aidia","pagat","antoinette","ignored"
"8/29/2017","aidia","pagat","antoinette","ignored"
"8/29/2017","aidia","pagat","antoinette","ignored"
"8/29/2017","aidia","pagat","antoinette","ignored"
"8/29/2017","aidia","pagat","antoinette","ignored"
"8/29/2017","aidia","pagat","antoinette","ignored"
"8/29/2017","aidia","pagat","antoinette","ignored"
"8/29/2017","aidia","pagat","antoinette","ignored"
"8/29/2017","aidia","pagat","antoinette","ignored"
"8/29/2017","aidia","pagat","antoinette","ignored"
"8/29/2017","aidia","pagat","antoinette","ignored"
"8/29/2017","aidia","pagat","antoinette","ignored"
"10/5/2017","pandanus tectorius","anao","claudia","ignored"
"10/5/2017","pandanus tectorius","anao","claudia","ignored"
"10/5/2017","pandanus tectorius","anao","claudia","ignored"
"10/5/2017","pandanus tectorius","anao","claudia","ignored"
"10/5/2017","pandanus tectorius","anao","claudia","ignored"
"10/5/2017","pandanus tectorius","anao","claudia","ignored"
"10/5/2017","pandanus tectorius","anao","claudia","ignored"
"10/5/2017","pandanus tectorius","anao","claudia","ignored"
"10/5/2017","pandanus tectorius","anao","claudia","ignored"
"10/5/2017","pandanus tectorius","anao","claudia","ignored"
"10/5/2017","pandanus tectorius","anao","claudia","ignored"
"10/5/2017","pandanus tectorius","anao","claudia","ignored"
"10/5/2017","pandanus tectorius","anao","claudia","ignored"
"10/5/2017","pandanus tectorius","anao","claudia","ignored"
"10/5/2017","pandanus tectorius","anao","claudia","ignored"
"10/5/2017","pandanus tectorius","anao","claudia","ignored"
"10/5/2017","pandanus tectorius","anao","claudia","ignored"
"10/5/2017","pandanus tectorius","anao","claudia","ignored"
"10/5/2017","pandanus tectorius","anao","claudia","ignored"
"10/5/2017","pandanus tectorius","anao","claudia","ignored"
"10/5/2017","pandanus tectorius","anao","claudia","ignored"
"10/5/2017","pandanus tectorius","anao","claudia","ignored"
"10/5/2017","pandanus tectorius","anao","claudia","ignored"
"10/5/2017","pandanus tectorius","anao","claudia","ignored"
"10/5/2017","pandanus tectorius","anao","claudia","ignored"
"10/5/2017","pandanus tectorius","anao","claudia","ignored"
"10/5/2017","pandanus tectorius","anao","claudia","ignored"
"10/5/2017","pandanus tectorius","anao","claudia","ignored"
"10/5/2017","pandanus tectorius","anao","francois","ignored"
"10/5/2017","pandanus tectorius","anao","francois","ignored"
"10/5/2017","pandanus tectorius","anao","francois","ignored"
"10/5/2017","pandanus tectorius","anao","francois","ignored"
"10/5/2017","pandanus tectorius","anao","francois","ignored"
"10/5/2017","pandanus tectorius","anao","francois","ignored"
"10/5/2017","pandanus tectorius","anao","francois","ignored"
"10/5/2017","pandanus tectorius","anao","francois","ignored"
"10/5/2017","pandanus tectorius","anao","francois","ignored"
"10/5/2017","pandanus tectorius","anao","francois","ignored"
"10/5/2017","pandanus tectorius","anao","francois","ignored"
"10/5/2017","pandanus tectorius","anao","francois","ignored"
"10/5/2017","pandanus tectorius","anao","francois","ignored"
"10/5/2017","pandanus tectorius","anao","francois","ignored"
"10/5/2017","pandanus tectorius","anao","francois","ignored"
"10/5/2017","pandanus tectorius","anao","francois","ignored"
"10/5/2017","pandanus tectorius","anao","francois","ignored"
"10/5/2017","pandanus tectorius","anao","francois","ignored"
"10/5/2017","pandanus tectorius","anao","francois","ignored"
"10/5/2017","pandanus tectorius","anao","francois","ignored"
"10/5/2017","pandanus tectorius","anao","francois","ignored"
"10/5/2017","pandanus tectorius","anao","francois","ignored"
"10/5/2017","pandanus tectorius","anao","francois","ignored"
"10/5/2017","pandanus tectorius","anao","francois","ignored"
"10/5/2017","pandanus tectorius","anao","francois","ignored"
"10/5/2017","pandanus tectorius","anao","francois","ignored"
"10/5/2017","pandanus tectorius","anao","francois","ignored"
"10/5/2017","pandanus tectorius","anao","francois","ignored"
"10/5/2017","pandanus tectorius","anao","antoinette","ignored"
"10/5/2017","pandanus tectorius","anao","antoinette","ignored"
"10/5/2017","pandanus tectorius","anao","antoinette","ignored"
"10/5/2017","pandanus tectorius","anao","antoinette","ignored"
"10/5/2017","pandanus tectorius","anao","antoinette","ignored"
"10/5/2017","pandanus tectorius","anao","antoinette","ignored"
"10/5/2017","pandanus tectorius","anao","antoinette","ignored"
"10/5/2017","pandanus tectorius","anao","antoinette","ignored"
"10/5/2017","pandanus tectorius","anao","antoinette","ignored"
"10/5/2017","pandanus tectorius","anao","antoinette","ignored"
"10/5/2017","pandanus tectorius","anao","antoinette","ignored"
"10/5/2017","pandanus tectorius","anao","antoinette","ignored"
"10/5/2017","pandanus tectorius","anao","antoinette","ignored"
"10/5/2017","pandanus tectorius","anao","antoinette","ignored"
"10/5/2017","pandanus tectorius","anao","antoinette","ignored"
"10/5/2017","pandanus tectorius","anao","antoinette","ignored"
"10/5/2017","pandanus tectorius","anao","antoinette","ignored"
"10/5/2017","pandanus tectorius","anao","antoinette","ignored"
"10/5/2017","pandanus tectorius","anao","antoinette","ignored"
"10/5/2017","pandanus tectorius","anao","antoinette","ignored"
"10/5/2017","pandanus tectorius","anao","antoinette","ignored"
"10/5/2017","pandanus tectorius","anao","antoinette","ignored"
"10/5/2017","pandanus tectorius","anao","antoinette","ignored"
"10/5/2017","pandanus tectorius","anao","antoinette","ignored"
"10/5/2017","pandanus tectorius","anao","antoinette","ignored"
"10/5/2017","pandanus tectorius","anao","antoinette","ignored"
"10/5/2017","pandanus tectorius","anao","antoinette","ignored"
"10/5/2017","pandanus tectorius","anao","antoinette","ignored"
"10/5/2017","pandanus tectorius","anao","gustave","ignored"
"10/5/2017","pandanus tectorius","anao","gustave","ignored"
"10/5/2017","pandanus tectorius","anao","gustave","ignored"
"10/5/2017","pandanus tectorius","anao","gustave","ignored"
"10/5/2017","pandanus tectorius","anao","gustave","ignored"
"10/5/2017","pandanus tectorius","anao","gustave","ignored"
"10/5/2017","pandanus tectorius","anao","gustave","ignored"
"10/5/2017","pandanus tectorius","anao","gustave","ignored"
"10/5/2017","pandanus tectorius","anao","gustave","ignored"
"10/5/2017","pandanus tectorius","anao","gustave","ignored"
"10/5/2017","pandanus tectorius","anao","gustave","ignored"
"10/5/2017","pandanus tectorius","anao","gustave","ignored"
"10/5/2017","pandanus tectorius","anao","gustave","ignored"
"10/5/2017","pandanus tectorius","anao","gustave","ignored"
"10/5/2017","aglaia","nblas","claudia","ignored"
"10/5/2017","aglaia","nblas","claudia","ignored"
"10/5/2017","aglaia","nblas","claudia","ignored"
"10/5/2017","aglaia","nblas","claudia","ignored"
"10/5/2017","aglaia","nblas","francois","ignored"
"10/5/2017","aglaia","nblas","francois","ignored"
"10/5/2017","aglaia","nblas","gustave","ignored"
"10/5/2017","aglaia","nblas","gustave","ignored"
"10/5/2017","aglaia","nblas","gustave","ignored"
"10/5/2017","aglaia","nblas","gustave","ignored"
"10/9/2017","aidia","pagat","claudia","ignored"
"10/9/2017","aidia","pagat","claudia","ignored"
"10/9/2017","aidia","pagat","claudia","ignored"
"10/9/2017","aidia","pagat","claudia","ignored"
"10/9/2017","aidia","pagat","claudia","ignored"
"10/9/2017","aidia","pagat","claudia","ignored"
"10/9/2017","aidia","pagat","claudia","ignored"
"10/9/2017","aidia","pagat","claudia","ignored"
"10/9/2017","aidia","pagat","claudia","ignored"
"10/9/2017","aidia","pagat","claudia","ignored"
"10/9/2017","aidia","pagat","claudia","ignored"
"10/9/2017","aidia","pagat","claudia","ignored"
"10/9/2017","aidia","pagat","claudia","ignored"
"10/9/2017","aidia","pagat","claudia","ignored"
"10/9/2017","aidia","pagat","claudia","ignored"
"10/9/2017","aidia","pagat","claudia","ignored"
"10/9/2017","aidia","pagat","claudia","ignored"
"10/9/2017","aidia","pagat","claudia","ignored"
"10/9/2017","aidia","pagat","claudia","ignored"
"10/9/2017","aidia","pagat","claudia","ignored"
"10/9/2017","aidia","pagat","claudia","ignored"
"10/9/2017","aidia","pagat","francois","ignored"
"10/9/2017","aidia","pagat","francois","ignored"
"10/9/2017","aidia","pagat","francois","ignored"
"10/9/2017","aidia","pagat","francois","ignored"
"10/9/2017","aidia","pagat","francois","ignored"
"10/9/2017","aidia","pagat","francois","ignored"
"10/9/2017","aidia","pagat","francois","ignored"
"10/9/2017","aidia","pagat","francois","ignored"
"10/9/2017","aidia","pagat","francois","ignored"
"10/9/2017","aidia","pagat","francois","ignored"
"10/9/2017","aidia","pagat","francois","ignored"
"10/9/2017","aidia","pagat","francois","ignored"
"10/9/2017","aidia","pagat","francois","ignored"
"10/9/2017","aidia","pagat","francois","ignored"
"10/9/2017","aidia","pagat","francois","ignored"
"10/9/2017","aidia","pagat","francois","ignored"
"10/9/2017","aidia","pagat","francois","ignored"
"10/9/2017","aidia","pagat","francois","ignored"
"10/9/2017","aidia","pagat","francois","ignored"
"10/9/2017","aidia","pagat","francois","ignored"
"10/9/2017","aidia","pagat","francois","ignored"
"10/9/2017","premna","pagat","claudia","ignored"
"10/9/2017","premna","pagat","claudia","ignored"
"10/12/2017","aglaia","blas","claudia","ignored"
"10/12/2017","aglaia","blas","gustave","ignored"
"10/12/2017","aglaia","blas","gustave","ignored"
"10/12/2017","aglaia","blas","gustave","ignored"
"10/12/2017","aglaia","blas","gustave","ignored"
"10/12/2017","ochrosia","blas","francois","ignored"
"10/12/2017","ochrosia","blas","francois","ignored"
"10/12/2017","ochrosia","blas","gustave","ignored"
"10/12/2017","ochrosia","blas","gustave","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/16/2017","melanolepis","marbo","francois","ignored"
"10/19/2017","aglaia","blas","claudia","ignored"
"10/19/2017","aglaia","blas","claudia","ignored"
"10/19/2017","aglaia","blas","claudia","ignored"
"10/19/2017","aglaia","blas","claudia","ignored"
"10/19/2017","aglaia","blas","claudia","ignored"
"10/19/2017","aglaia","blas","claudia","ignored"
"10/19/2017","aglaia","blas","claudia","ignored"
"10/19/2017","aglaia","blas","claudia","ignored"
"10/19/2017","aglaia","blas","claudia","ignored"
"10/19/2017","aglaia","blas","claudia","ignored"
"10/19/2017","aglaia","blas","claudia","ignored"
"10/19/2017","aglaia","blas","claudia","ignored"
"10/19/2017","aglaia","blas","gustave","ignored"
"10/19/2017","aglaia","blas","gustave","ignored"
"10/19/2017","aglaia","blas","gustave","ignored"
"10/19/2017","aglaia","blas","gustave","ignored"
"10/19/2017","aglaia","blas","gustave","ignored"
"10/19/2017","aglaia","blas","gustave","ignored"
"10/19/2017","aglaia","blas","gustave","ignored"
"10/19/2017","aglaia","blas","gustave","ignored"
"10/19/2017","aglaia","blas","gustave","ignored"
"10/19/2017","aglaia","blas","gustave","ignored"
"10/23/2017","vitex","foody's","gustave","ignored"
"10/23/2017","vitex","foody's","gustave","ignored"
"10/23/2017","vitex","foody's","gustave","ignored"
"10/23/2017","vitex","foody's","gustave","ignored"
